call_numero,codigo_postal,colonia_predio,Alcaldía
2o. Cjon. las Flores 4,16080,San Cristobal,Xochimilco
Las Flores 2 Int 6,16080,San Cristobal,Xochimilco
Las Flores 13,16080,San Cristobal,Xochimilco
Plazuela de San Cristobal 11,16080,Bo. San Cristobal,Xochimilco
Las Flores 7,16000,Xochimilco,Xochimilco
"Pzla. SAN CRISTOBAL, 5",16080,BARRIO SAN CRISTOBAL,Xochimilco
Flores 7,16080,San Cristobal,Xochimilco
Las Flores 1 Prov,16080,Barrio San Cristobal,Xochimilco
Las Flores 2 Int 2,16080,San Cristobal,Xochimilco
Las Flores 2 Int 3,16080,San Cristobal,Xochimilco
Las Flores 2 Int 8,16080,Barrio San Cristobal,Xochimilco
Cerrada De Las Flores 7,16080,Barrio San Cristobal,Xochimilco
Flores 5,16080,San Cristobal,Xochimilco
Plazuela San Cristobal Num. 9,16080,Barrio San Cristobal,Xochimilco
Flores S. N,16080,San Cristobal,Xochimilco
Flores S. N,16080,San Cristobal,Xochimilco
LAS FLORES 5,16080,Bo San Cristobal,Xochimilco
LAS FLORES 9,16080,Bo San Cristobal,Xochimilco
Las Flores No 13,16080,Bo San Cristobal,Xochimilco
Las Flores 19,16080,Bo San Cristobal,Xochimilco
Plazuela de San Cristobal 3,16080,Barrio de San Cristobal,Xochimilco
Terreno Tlazala Socrates S/n,16080,Santiago Tepalcatlalpan,Xochimilco
Dalia 8 Cda,16080,San Cristobal,Xochimilco
Dalia 6 Cda,16080,San Cristobal,Xochimilco
Dalia 4 Cda,16080,San Cristobal,Xochimilco
Dalia 2 Cda,16080,San Cristobal,Xochimilco
Dalia 17 Cda,16080,San Cristobal,Xochimilco
Dalia 15,16080,San Cristobal,Xochimilco
Dalia 60,16080,San Cristobal,Xochimilco
Dalia 53,16080,San Cristobal,Xochimilco
Dalia 17 Cda,16080,San Cristobal,Xochimilco
Cda Dalia 17-b,16080,Barrio San Cristobal,Xochimilco
Dalia 15 Priv,16080,San Cristobal,Xochimilco
Priv Dalia Sur 32,16080,San Cristobal,Xochimilco
San Cristobal Xochimilco,16080,Dalia Sn Ejon San Cristobal,Xochimilco
Dalia Sur 32 Pred Int,16080,San Cristobal,Xochimilco
Canal 23bis,16080,Bo San Cristobal,Xochimilco
Priv 2 Dalia Sur 32 3,16080,Bo Sn Cristobal,Xochimilco
Dalia Sur Num. 22,16080,Bo. San Cristobal,Xochimilco
Cjon Dalia 32,16080,San Cristobal Xochimilco,Xochimilco
Cjon Dalia S/n,16080,San Cristobal,Xochimilco
Cjon Dalia S/n,16080,San Cristobal,Xochimilco
Priv Dalia Sur 25,16080,San Cristobal,Xochimilco
Priv Dalia Sur 23,16080,San Cristobal,Xochimilco
Priv Dalia S/n,16080,San Cristobal,Xochimilco
2do Cjo de Dalia 4,16080,Bo San Cristobal Xochi Milco,Xochimilco
2a. Cerrada de Dalia no.21,16080,San Cristobal,Xochimilco
Dalia S. N Priv,16080,San Cristobal,Xochimilco
Cjon Geranio S/n,16080,San Cristobal Xochimilco,Xochimilco
Las Flores 16 Bo San Cristobal,16080,San Cristobal Xochimilco,Xochimilco
Cjon Geranio S/n,16080,San Cristobal Xochimilco,Xochimilco
Geranio 3 Cjon,16080,San Cristobal,Xochimilco
Cjï¿½n. Geranio 5,16080,Barrio San Cristobal,Xochimilco
Cjon Geranio S/n,16080,San Cristobal,Xochimilco
Cjon Geraneo 8,16080,Barrio de San Cristobal,Xochimilco
Cjon Dalia Sur 4,16080,San Cristobal,Xochimilco
Cjon Geranio S/n,16080,San Cristobal Xochimilco,Xochimilco
Cjon Geranio 5,16080,San Cristobal,Xochimilco
Dalia Sur 32 Pred Int,16080,San Cristobal,Xochimilco
Cjon Dalia 32,16080,Barrio de San Cristobal,Xochimilco
Dalia Sur Jto Al 79,16000,San Cristobal,Xochimilco
Dalia 22,16080,San Cristobal,Xochimilco
Dalia Sur 79,16080,San Cristobal,Xochimilco
Dalia 22,16080,San Cristobal,Xochimilco
Dalia 21,16080,San Cristobal,Xochimilco
Dalia 23bis.,16080,Bo. San Cristobal,Xochimilco
Dalia 67,16080,San Cristobal,Xochimilco
"Cl. DALIA, 63",16080,BARRIO SAN CRISTOBAL,Xochimilco
Dalia Sur 32,16080,San Cristobal,Xochimilco
Dalia S/n,16080,San Cristobal Xochimico,Xochimilco
Dalia Sur 12 Pred Int,16080,San Cristobal,Xochimilco
Dalian S/n,16080,San Cristobal Xochimilco,Xochimilco
Dalia S/n,16080,San Cristobal Xochimilco,Xochimilco
Dalia 18 Priv,16080,San Cristobal,Xochimilco
Dalia 20 Priv,16080,San Cristobal,Xochimilco
Dalia S/n,16080,San Cristobal Xochimilco,Xochimilco
Dalia S. N Priv,16080,San Cristobal,Xochimilco
Dalia S. N,16080,San Cristobal,Xochimilco
Dalia S/n,16080,San Cristobal Xochimilco,Xochimilco
Dalia S. N Cjon,16080,San Cristobal,Xochimilco
Cjon Dalia S/n,16080,San Cristobal Xochimilco,Xochimilco
Dalia S/n,16080,San Cristobal Xochimilco,Xochimilco
Priv Dalia S/n,16080,San Cristobal Xochimilco,Xochimilco
Dalia 20,16080,San Cristobal,Xochimilco
Dalia S/n,16080,San Cristobal Xochimilco,Xochimilco
2da Cda Dalia S/n,16080,Bo San Cristobal,Xochimilco
2da Cda Dalia S/n,16080,Bo San Cristobal,Xochimilco
Dalia 57,16080,San Cristoval,Xochimilco
Primavera 58,16080,San Cristobal,Xochimilco
Primavera No.43,16080,Barrio San Cristobal,Xochimilco
Primavera 39,16080,San Cristobal,Xochimilco
Primavera 37,16080,San Cristobal,Xochimilco
Primavera No.39 Bis.,16080,Barrio San Cristobal,Xochimilco
Primavera 37,16080,San Cristobal,Xochimilco
Nogal S. N Cjon,16080,San Cristobal,Xochimilco
Nogal S. N Cjon,16080,San Cristobal,Xochimilco
Nogal 5 Cjon,16080,San Cristobal,Xochimilco
Primavera 31 Antes 29,16080,San Cristobal,Xochimilco
Primavera 33,16080,San Cristobal,Xochimilco
Primavera 43,16080,San Cristobal,Xochimilco
Embarcadero 2 Cjon,16080,San Cristobal,Xochimilco
Embarcadero S. N Cjon,16080,San Cristobal,Xochimilco
Nogal S. N Cjon,16080,San Cristobal,Xochimilco
CJON NOGAL 2A,16080,Bo San Cristobal,Xochimilco
PRIMAVERA 39,16080,Barrio San Cristobal,Xochimilco
Primavera No.39 Int.1,16080,Barrio San Cristobal,Xochimilco
Primavera No.39 Int.2,16080,Barrio San Cristobal,Xochimilco
Nogal 17,16080,Bo. San Cristobal,Xochimilco
CDA VIOLETA 70-A,16080,Bo San Cristobal,Xochimilco
CDA VIOLETA 70-B,16080,Bo San Cristobal,Xochimilco
CDA VIOLETA 70-C,16080,Bo San Cristobal,Xochimilco
CDA VIOLETA 70,16080,Bo San Cristobal,Xochimilco
Nogal 8,16090,San Cristobal,Xochimilco
CJON NOGAL 11,16080,Bo San Cristobal,Xochimilco
Cjon. de Nogal No.10,16080,Bo. San Cristobal,Xochimilco
Violeta 82 Esq Cda Violeta,16080,Belen Xochimilco,Xochimilco
Violeta 84 a,16070,Bo. Belen,Xochimilco
Violeta 84-b,16070,B Belen,Xochimilco
Violeta 84,16070,Barrio Belen,Xochimilco
Canal 31 Prov.,16070,Bo. Belen,Xochimilco
Netzahualcoyotl S. N,16070,San Cristobal,Xochimilco
Netzahualcoyotl 70,16070,San Cristobal,Xochimilco
"Cl. NEZAHUALCOYOTL, 70",16070,BARRIO BELEN,Xochimilco
Violeta 97,16070,San Cristobal,Xochimilco
Violeta 2 Cjon,16070,San Cristobal,Xochimilco
Violeta S. N 1ra Cda,16070,San Cristobal,Xochimilco
Cjon Violeta 97,16070,San Cristobal,Xochimilco
Violeta Num. 86,16070,Bo Belen,Xochimilco
CDA VIOLETA 2,16070,Bo Belen,Xochimilco
CDA VIOLETA 86A,16070,Bo Belen,Xochimilco
"Cl. VIOLETA, 123",16070,BARRIO BELEN,Xochimilco
Netzahualcoyotl 67,16070,San Cristobal,Xochimilco
Callejon Violeta 8,16070,Belen,Xochimilco
Circunvalacion Nun. 3,16070,Barrio Belem,Xochimilco
CIRCUNVALACION S N,16070,Bo. Belen,Xochimilco
Violeta 104,16070,Barrio de Belem,Xochimilco
Violeta 96,16000,Xochimilco,Xochimilco
Cjon Violeta 15,16070,Barrio Belem,Xochimilco
Violeta Lt-9 Mz-10,16070,Barrio Belen,Xochimilco
VIOLETA 94,16070,BO. SAN CRISTOBAL,Xochimilco
Netzahualcoyotl  No.91,16070,Barrio Belen,Xochimilco
Netzahualcoyotl 67,16080,San Cristobal,Xochimilco
Netzahualcoyotl 67,16070,Bo. Belem,Xochimilco
CJON. VIOLETA LT-09 MZ-12,16070,BO. BELEN,Xochimilco
Netzahualcoyotl 67,16070,Bo Belen,Xochimilco
CJON. VIOLETA LT-2 MZ-12,16070,Barrio Belen,Xochimilco
CANAL DE CIRCUNVALACION LT-6 MZ-12,16070,BARRIO BELEN,Xochimilco
Cjon Violeta 7-a,16070,Bo Belen,Xochimilco
CJON NEZAHUALCOYOTL 67-5,16070,Bo Belen,Xochimilco
CJON NEZAHUALCOYOTL 97,16070,Bo Belen,Xochimilco
CJON NEZAHUALCOYOTL 67-1,16070,Bo Belen,Xochimilco
CJON NEZAHUALCOYOTL 67-4,16070,Bo Belen,Xochimilco
CJON NEZAHUALCOYOTL 67-7,16070,Bo Belen,Xochimilco
CJON NEZAHUALCOYOTL 67-2,16070,Bo Belen,Xochimilco
CJON. A VIOLETA LT-10 MZ-12,16070,BO. BELEN,Xochimilco
Canal Nacional 28,16080,Bo Belen,Xochimilco
Canal Nacional Sn,16080,Bo. Belen,Xochimilco
Chinampa Paraje Temascaltitla,16080,Bo Sn Cristobal Emb Salitre 22,Xochimilco
Netzahualcoyotl S/n,16080,Bo San Cristobal,Xochimilco
Netzahualcoyotl Sn,16080,Bo. San Cristobal,Xochimilco
Netzahualcoyotl S/n,16080,Bo. San Cristobal,Xochimilco
Nezahualcoyotl S/n,16080,Bo Belen,Xochimilco
Pensamiento S. N,13090,Xaltocan,Xochimilco
PENSAMIENTOS NUM. 45,16090,BO. XALTOCAN,Xochimilco
Cda Cuauhtemoc 144,16090,Xaltocan,Xochimilco
Violeta 118,16090,Xaltocan,Xochimilco
Violeta 116,16090,Xaltocan,Xochimilco
Violeta 110 Bo Xaltocan Xochimilco,16090,Barrio Xaltocan,Xochimilco
Canal de Circunvalacion 145,16090,Bo. Xaltocan,Xochimilco
"Can. DE CIRCUNVALACION, M-5  S/N",16090,BARRIO XALTOCAN,Xochimilco
Pensamiento 1,16090,Xaltocan,Xochimilco
Cjon S. Nombre 146,16090,Xaltocan,Xochimilco
Cuauhtemoc S. N Cjon,16090,Xaltocan,Xochimilco
Andador 1 Pensamiento Lt. 8 Mz. 4,16090,Bo. Xaltocan,Xochimilco
Cjon. a Cuauhtemoc Ote. Lt-9 Mz-4,16090,Bo. Xaltocan,Xochimilco
CDA 3 VIOLETA  3,16090,BO XALTOCAN,Xochimilco
Violeta Num.120,16090,Bo. Xaltocan.,Xochimilco
Pensamiento 5,16090,Bo. Xaltocan,Xochimilco
Pensamiento Lt-6 Mz-4,16090,Bo. Xaltocan,Xochimilco
Pensamiento Mz 4 Lt 5-A,16090,Xaltocan,Xochimilco
Cda. Cuauhtemoc No. 141,16090,Barrio Xaltocan,Xochimilco
Pensamiento S/n,16090,Bo Xaltocan,Xochimilco
Cjon. Cda. de Cuauhtemoc 150 Prov.,16090,Bo. Xaltocan,Xochimilco
CANAL CIRCUNVALACION S N,16090,Bo. Xaltocan,Xochimilco
Cda. de Cuahutemoc Num. 150 Prov.,16090,Barr. Xaltocan,Xochimilco
Prol Cuauhtemoc L 7,16090,Bo Xaltocan,Xochimilco
Cjon.prol.cuauhtemoc Lt-10 Mz-4,16090,Bo.xaltocan,Xochimilco
"Cjn. CUAUHTEMOC, LT-10A MZ-04",16090,BARRIO XALTOCAN,Xochimilco
Pensamiento Lt. 13-A Mz. 15,16090,Bo. Xaltocan,Xochimilco
Trajineras Num. 3,16090,Bo. Xaltocan,Xochimilco
Trajineras Num. 3,16090,Bo. Xaltocan,Xochimilco
"Cl. TRAJINERAS, 12",16090,BARRIO XALTOCAN,Xochimilco
Prol Violeta 136,16090,Xaltocan,Xochimilco
Violeta Num. 130,16090,Bo. Xaltocan,Xochimilco
Cuauhtemoc 149,16090,Xaltocan,Xochimilco
"Cjn. CUAUHTEMOC, MZ-15 LT-3",16090,BARRIO XALTOCAN,Xochimilco
Trajineras 3,16090,Barrio Xaltocan,Xochimilco
Trasineras 1 Prov,16090,Xaltocan,Xochimilco
Violeta 140,16090,Bo Xaltocan,Xochimilco
Trajineras Num. 8 Ofc.,16090,Barrio Xaltocan,Xochimilco
Trajineras Num. 3,16090,Bo. Xaltocan,Xochimilco
Pensamiento No. 27,16090,Bo Xaltocan,Xochimilco
Pensamiento Lt-9 Mz-15,16090,Bo Xaltocan,Xochimilco
TRAJINERAS NUM. 12,16090,Bo Xaltocan,Xochimilco
Violeta 136 Bis,16090,Bo Xaltocan,Xochimilco
Pensamientos 23,16090,Bo Xaltocan,Xochimilco
"Cjn. CUAUHTEMOC, 156- B M-15 LT-4 A",16090,BARRIO XALTOCAN,Xochimilco
"Cjn. CUAUHTEMOC, 156 A M-15 L-4",16090,BARRIO XALTOCAN,Xochimilco
VIOLETA LT.01 MZ.15,16090,BO. XALTOCAN,Xochimilco
VIOLETA LT.1 A MZ.15,16090,BO.XALTOCAN,Xochimilco
TRAJINERAS Predint,16090,BO XALTOCAN,Xochimilco
Trajineras 4,16090,Xaltocan,Xochimilco
Pensamiento 20,16090,Xochimilco,Xochimilco
Pensamiento 22,16090,Xochimilco,Xochimilco
Pensamientos 25,16090,Xaltocan,Xochimilco
Pensamiento 14,16090,Barrio Xaltocan,Xochimilco
Tepetenchi Sn,16090,Xaltocan,Xochimilco
Sin Nombre S/n,16000,Xochimilco,Xochimilco
Trajineras 4,16090,Bo Xaltocan,Xochimilco
Trajineras 8 Int,16090,Bo Xaltocan Xochimilco,Xochimilco
Trajineras 4,16090,Barrio Xaltocan,Xochimilco
Tepetenchi 8 Int,16090,Xaltocan,Xochimilco
Tepetenchi Sn,16090,Xaltocan,Xochimilco
Priv. de Violeta 143,16090,Barrio Xaltocan,Xochimilco
Tepetenchi Sn,16090,Barrio Xaltocan,Xochimilco
TEPETENCHI LT-9 BIS MZ-19,16090,BO. XALTOCAN,Xochimilco
Trajineras Lt. 02 Mz. 19,16090,Bo. Xaltocan,Xochimilco
Trajineras S/n,16090,Barrio Xaltocan,Xochimilco
"Prv. VIOLETA, 143",16090,BARRIO XALTOCAN,Xochimilco
Violeta 136,16090,Xaltocan,Xochimilco
Violeta Lt. 5 Mz. 21,16090,Bo. Xaltocan,Xochimilco
Violeta Lt-06 a Mz-21,16090,Bo. Xaltocan,Xochimilco
Violeta 138,16090,Bo. Xaltocan,Xochimilco
Priv Violeta 138 Bis,16090,Xaltocan,Xochimilco
Violeta 166 6 B,16090,Bo.xaltocan,Xochimilco
Violeta No.166 Mz-21 Lt-6,16090,Xaltocan,Xochimilco
Violeta 164 Prov.,16090,Bo. Xaltocan,Xochimilco
Cjon. Violeta Lt. 01 Mz. 22,16090,Bo. Xaltocan,Xochimilco
Cjon Galeana 144,16090,Xaltocan,Xochimilco
Galeana 24 1er Cjon.,16090,Xaltocan,Xochimilco
Galeana 22 1er Cjon,16090,Xaltocan,Xochimilco
Galeana 5 1er Cjon,16090,Xaltocan,Xochimilco
Galeana 10 1er Cjon,16090,Xaltocan,Xochimilco
Galeana S. N 1er Cjon,16090,Xaltocan,Xochimilco
"Cl. HERMENEGILDO GALEANA, 68",16090,BARRIO XALTOCAN,Xochimilco
Galeana 60,16090,Xaltocan,Xochimilco
Galeana 50,16090,Bo. Xaltocan,Xochimilco
Violeta 156,16090,Xaltocan,Xochimilco
Violeta 154 Int 3,16090,Xaltocan,Xochimilco
Violeta Lt-26 Mz-22,16090,Bo. Xaltocan,Xochimilco
Violeta 154 Frac 2,16090,Xaltocan,Xochimilco
Violeta 180,16090,Bo. Xaltocan,Xochimilco
Violeta 178,16090,Xaltocan,Xochimilco
Violeta 174,16090,Xochimilco,Xochimilco
Violeta Num. 72,16090,Bo. Xaltocan,Xochimilco
Violeta No. 168,16090,Bo. Xaltocan,Xochimilco
Violeta 154,16090,Bo. Xaltocan,Xochimilco
Galeana 63,16090,Xaltocan,Xochimilco
Galeana 44,16090,Xaltocan,Xochimilco
Galeana S. N,16090,Xaltocan,Xochimilco
Violeta Num. 180 Int-2,16090,Xaltocan,Xochimilco
Violeta 152 1,16090,Xaltocan,Xochimilco
Violeta 180,16090,Barrio Xaltocan,Xochimilco
Galeana 42 Bis,16090,Xaltocan,Xochimilco
1ER CJON GALEANA 24-A,16090,Bo Xaltocan,Xochimilco
"Rin. VIOLETA, 11",16090,BARRIO XALTOCAN,Xochimilco
VIOLETA 144A,16090,Bo Xaltocan,Xochimilco
Hermenegildo Galeana 50,16090,Bo. Xaltocan,Xochimilco
HERMENEGILDO GALEANA M-22 L-13,16090,BARRIO XALTOCAN,Xochimilco
HERMENEGILDO GALEANA 68,16090,BARRIO XALTOCAN,Xochimilco
Violeta 154 Int 3,16090,Bo Xaltocan,Xochimilco
Cjon Galeana Mz 22 Lt 8,16090,Xaltocan,Xochimilco
Priv Violeta 148 Prov,16090,Xaltocan,Xochimilco
2do. Cjon. Galeana S/N,16090,Bo. Xaltocan,Xochimilco
"2DO CALLEJON GALEANA, 17",16090,BARRIO XALTOCAN,Xochimilco
2 Cjon. Hermenegildo Galeana Num 13,16090,Xaltocan,Xochimilco
"And. AND 2A HERMENEGILDO GALEANA, INT/5 EXT/56",16090,BARRIO XALTOCAN,Xochimilco
1er Cjon Hermenegildo Galeana  Lt 17-D  Mz 23,16090,Bo  Xaltocan,Xochimilco
1er Cjon Galeana 5,16090,Xaltucan,Xochimilco
1er Cjon Galeana 5 a,16090,Xaltocan,Xochimilco
1er Cjon Galeana 15,16090,Xaltocan,Xochimilco
1er Cjon Galeana 17,16090,Xaltocan,Xochimilco
Cjon de Bodoquepa 36,16040,La Asuncion,Xochimilco
1er Cjon Galeana 69,16090,Xaltocan,Xochimilco
1er Cjon Galeana 25,16090,Xaltocan,Xochimilco
1er Cjon Galeana No. 26,16090,Bo. Xaltocan,Xochimilco
"2DO CALLEJON GALEANA, 16",16090,BARRIO XALTOCAN,Xochimilco
2do. Cjon Galeana No. 18,16090,Bo Xaltocan,Xochimilco
2do. Cjon. Hermenegildo Galeana  15,16090,Bo  Xaltocan,Xochimilco
"2DO CALLEJON GALEANA, 29 Dpto. 04",16090,BARRIO XALTOCAN,Xochimilco
"2DO CALLEJON GALEANA, 29 Dpto. 07",16090,BARRIO XALTOCAN,Xochimilco
"2DO CALLEJON GALEANA, 29 Casa 06",16090,BARRIO XALTOCAN,Xochimilco
"2DO CALLEJON GALEANA, 29 Casa 03",16090,BARRIO XALTOCAN,Xochimilco
"2DO CALLEJON GALEANA, 29 Casa 01",16090,BARRIO XALTOCAN,Xochimilco
"2DO CALLEJON GALEANA, 29 Casa 02",16090,BARRIO XALTOCAN,Xochimilco
"2DO CALLEJON GALEANA, 29 Casa 05",16090,BARRIO XALTOCAN,Xochimilco
HERMENEGILDO GALEANA 84,16090,Bo Xaltocan,Xochimilco
H.galeana 98-bis,16090,Bo. Xaltocan,Xochimilco
Galeana 70,16090,Bo. Xaltocan,Xochimilco
1 Er. Cjon. Galeana 19 Prov.,16090,Xaltocan,Xochimilco
2do. Cjon. Galeana S/n,16090,Bo. Xaltocan,Xochimilco
2do. Callejon Hermenegildo Galeana Num. 11,16090,Barrio Xaltocan,Xochimilco
2do. Cjon. de H. Galeana Lt-12 Mz-23,16090,Bo. Xaltocan,Xochimilco
AND 2-A HERMENEGILDO GALEANA LT 15 MZ 23,16090,BO XALTOCAN,Xochimilco
1 Cjon. Galeana Mz. 23 Lt. 3,16090,Bo. Xaltocan,Xochimilco
1er. Cjon. Hermenegildo Galeana  Lt-1 Mza-23,16090,Bo.xaltocan,Xochimilco
Cjon. 1-A H. Galeana Lt.4 Mz. 23,16090,Bo. Xaltocan,Xochimilco
Hermenegildo Galeana  Lt 17-A  Mz 23,16090,Bo Xaltocan,Xochimilco
HERMENEGILDO GALEANA M23L17B,16090,BO XALTOCAN,Xochimilco
HERMENEGILDO GALEANA M23L17C,16090,BO XALTOCAN,Xochimilco
Hermenegildo Galeana 56-A Lt-17 Mz-23,16090,Barrio Xaltocan,Xochimilco
Galeana 82,16090,Xochimilco,Xochimilco
Galeana 7,16090,Xochimilco,Xochimilco
H.galeana 90,16090,Xaltocanco,Xochimilco
Cjon Rio de la Presa Mz 24-a Lt 05-a,16090,Barrio Xaltocan,Xochimilco
Cjon. Rio de la Presa Lt-5 Mz-24-a,16090,Bo. Xaltocan,Xochimilco
Hermenegildo Galea(a 108,16090,Xaltocan,Xochimilco
Rio de Presa 25 Bis,16090,Xaltocan,Xochimilco
Rio de Presa 25 Prov,16090,Xaltocan,Xochimilco
2o Cjon Galeana 27,16090,Xaltocan,Xochimilco
Prol Dalia S/n,16090,Bo Xaltocan,Xochimilco
Prol Dalia S/n,16090,Bo Xaltocan,Xochimilco
Prol Dalia 24,16090,Xaltocan,Xochimilco
Prol Dalia 28,16090,Xaltocan,Xochimilco
Pensamientos S/n,16090,Bo Xaltocan,Xochimilco
Pensamientos 30,16090,Xaltocan,Xochimilco
Pensamientos 2,16090,Xaltocan,Xochimilco
Pensamientos 2,16090,Xaltocan,Xochimilco
Clavel S/n,16090,Bo Xaltocan,Xochimilco
Clavel S/n,16090,Bo Xaltocan,Xochimilco
H.galeana 41,16090,Bo Xaltocan,Xochimilco
Heliotropo Num. 64,16090,Bo. Xaltocan.,Xochimilco
Heliotropo 96,16090,Barrio Xaltocan,Xochimilco
Heliotropo 15,16090,Xaltocan,Xochimilco
Violeta 168,16090,Xaltocan,Xochimilco
Violeta 185,16090,Xaltocan,Xochimilco
Violeta 10,16090,Xaltocan,Xochimilco
Violeta 30,16090,Xochimilco,Xochimilco
Galeana 65 Esq. Violeta,16090,Xaltocan Xoch.,Xochimilco
H.galeana 35,16090,Bo Xaltocan,Xochimilco
H.galeana 73,16090,Bo Xaltocan,Xochimilco
Cjon Galeana 65,16090,Bo Xaltocan,Xochimilco
Sta Cruz S/n,16090,Bo Xaltocan,Xochimilco
Violeta Mz 30 Lt 14-b,16090,Xaltocan,Xochimilco
Violeta 187,16090,Barrio Xaltocan,Xochimilco
HELIOTROPO 15,16090,BO XALTOCAN,Xochimilco
Violeta 194,16090,Bo. Xaltocan,Xochimilco
Violeta 191,16090,Bo Xaltocan,Xochimilco
Violeta 186,16090,Xaltocan,Xochimilco
Violeta 188,16090,Xaltocan,Xochimilco
Violeta 181,16090,Xaltocan,Xochimilco
Violeta 182,16090,Xaltocan,Xochimilco
Violeta Lt. 6 Mz. 47,16090,Bo. Xaltocan,Xochimilco
Heliotropo 12,16090,Xaltocan,Xochimilco
Heliotropo 10,16090,Xaltocan,Xochimilco
Heliotropo 8,16090,Bo.xaltocan,Xochimilco
Heliotropo 43,16090,Xaltocan,Xochimilco
Heliotropo 4,16090,Xaltocan,Xochimilco
Heliotropo 4,16090,Xaltocan,Xochimilco
Camino a Nativitas No. 29,16090,Bo. Xaltocan,Xochimilco
Camino a Nativitas No. 29,16090,Bo. Xaltocan,Xochimilco
Camino A Nativitas S. N,16090,Xaltocan,Xochimilco
Camino a Nativitas Num. 25,16090,Bo. Xaltocan,Xochimilco
AV 5 DE MAYO SIN NO,16090,BO XALTOCAN,Xochimilco
Cinco de Mayo 4 Cjon,16090,Xaltocan,Xochimilco
Cinco de Mayo 3 Cjon,16090,Xaltocan,Xochimilco
Cinco de Mayo 2 Cjon,16090,Xaltocan,Xochimilco
Cinco de Mayo 120,16090,Xaltocan,Xochimilco
Cinco de Mayo 154,16090,Xaltocan,Xochimilco
5 de Mayo 114,16090,Xaltocan,Xochimilco
H. Galeana 29,16090,Barrio Xaltocan,Xochimilco
H.galeana 31,16090,Bo Xaltocan,Xochimilco
H.galeana 21,16090,Bo Xaltocan,Xochimilco
"Cl. HERMENEGILDO GALEANA, 23-A",16090,BARRIO XALTOCAN,Xochimilco
Hermenegildo Galeana Num. 41 Ofc.,16090,Bo. Xaltocan,Xochimilco
"H,galeana 39",16090,Bo Xaltocan,Xochimilco
H.galeana 45,16090,Bo Xaltocan,Xochimilco
Violeta 182,16090,Xaltocan,Xochimilco
Violeta 182,16090,Xaltocan,Xochimilco
Heliotropo S. N,16090,Xaltocan,Xochimilco
Heliotropo S. N,16090,Xaltocan,Xochimilco
Heliotropo S. N,16090,Xaltocan,Xochimilco
Camino a Nativitas S/n,16000,Xochimilco,Xochimilco
Camino a Nativitas Num.30,16090,Bo. Xaltocan.,Xochimilco
5 de Mayo S/n,16090,Bo Xaltocan,Xochimilco
5 de Mayo 120,16090,Xaltocan,Xochimilco
CAM A NATIVITAS 6,16090,Bo Xaltocan,Xochimilco
H.galeana 37-a,16090,Bo Xaltocan,Xochimilco
"Cl. VIOLETA, MZ-47 LT-38",16090,BARRIO XALTOCAN,Xochimilco
Av.Nativitas Mz.47 Lt.30 A,16090,Bo.Xaltocan,Xochimilco
Violeta Lt-7 Mza-47,16090,Bo.xaltocan,Xochimilco
Heliotropo 54,16090,Bo. Xaltocan,Xochimilco
Heliotropo 54,16090,Bo. Xaltocan,Xochimilco
And. San Nombre Lt-36 B Mz-47,16090,Bo. Xaltocan,Xochimilco
CJON HERMENEGILDO GALEANA 37 INT 2,16090,Barrio Xaltocan,Xochimilco
H.galeana 23,16090,Xaltocan,Xochimilco
Cinco de Mayo 159,16090,Xaltocan,Xochimilco
Cinco de Mayo 161,16090,Xaltocan,Xochimilco
Camino a Nativitas 13 Local 2,16090,Xaltocan,Xochimilco
Camino a Nativitas 13 Local 10,16090,Xaltocan,Xochimilco
Camino a Nativitas 13 Local 3,16090,Xaltocan,Xochimilco
Camino a Nativitas 13 Local 5,16090,Xaltocan,Xochimilco
Camino a Nativitas 13 Local 8,16090,Xaltocan,Xochimilco
Camino a Nativitas 13 Local 6,16090,Xaltocan,Xochimilco
Camino a Nativitas 13 Local 4,16090,Xaltocan,Xochimilco
Camino a Nativitas 13 Local 1,16090,Xaltocan,Xochimilco
Camino a Nativitas 13 Local 11,16090,Xaltocan,Xochimilco
Camino a Nativitas 13 Local 7,16090,Xaltocan,Xochimilco
Camino a Nativitas 13 Local 9,16090,Xaltocan,Xochimilco
H.Galeana 7,16090,Xaltocan,Xochimilco
H.galeana 11,16090,Xaltocan,Xochimilco
Galeana 13,16090,Xaltocan,Xochimilco
H Galeana 13,16090,Xaltocan,Xochimilco
H.galeana 13,16090,Xaltocan,Xochimilco
H.galeana 15,16090,Xaltocan,Xochimilco
Galeana 13,16090,Xaltocan,Xochimilco
"Avd. 5 DE MAYO, 151",16090,BARRIO XALTOCAN,Xochimilco
Hermenegildo Galeana No.5 Lt-1 Mz-48,16090,Barrio Xaltocan,Xochimilco
Calle Galeana 5 B,16090,Barrio de Xaltocan,Xochimilco
Galeana 7,16090,Bo Xaltocan,Xochimilco
Selva 13,16090,Xaltocan,Xochimilco
Jazmin 17,16090,Xaltocan,Xochimilco
Jazmin 27,16090,Xaltocan,Xochimilco
Jazmin 23,16090,Xaltocan,Xochimilco
"Cl. JAZMIN, 25",16090,BARRIO XALTOCAN,Xochimilco
Jazmin 23,16090,Xaltocan,Xochimilco
Jazmin 29,16090,Xaltocan,Xochimilco
Calle Hermenegildo Galeana No. 6,16090,Xaltocan,Xochimilco
Galeana 6,16090,Xaltocan,Xochimilco
16 de Septiembre 114 Esq Galeana,16090,Bo Xaltocan,Xochimilco
